base_bytes,base_cost,base_error,base_memory,base_params,base_points,base_sha256,byte_delta,classification,cost_delta,point_delta,source_count,source_labels,source_path,source_paths,task,task_number,variant_bytes,variant_cost,variant_error,variant_memory,variant_params,variant_points,variant_sha256
5401,2361,,1370,991,17.233159462914486,168e0c0349e8706de6774556a2bece50f5a0d3b27cc95e6c0d816cfeb3fe7620,-3905,cost-negative,278715,-4.779539837295395,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task222,222,1496,281076,,280974,102,12.45361962561909,539d1d120e5256a8f002eae2d84eae363c1d9187be21dd430fb8e44d2438a127
3790,900,,0,900,18.197605236675688,923f0ee2c55298f44b9f8669305997a4277a7143c4a847c20d536b039d0e163f,-2455,cost-negative,114370,-4.852637718270746,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task151,151,1335,115270,,115200,70,13.344967518404943,4fe3629f529b20f5ebdadb7f291167e19495aa6af0a3521a1776f7da511fd32f
3794,900,,0,900,18.197605236675688,5aad8d8ffb260eb0c90abfb93e28e88c772f7afee8bdf4d318e99c3266a1209c,-2675,cost-negative,114570,-4.85437127162159,1,"[""nctuan-neurogolf2026-nct/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip""]",task098,98,1119,115470,,115448,22,13.343233965054099,3db5f9e7901be18d518aa663a0879d3bcc8084b97e0691d953853a911c731a49
3774,900,,0,900,18.197605236675688,1ab641692d1424be973ca0ca5d26e88172d7be86363973c99ffda1b0d2dfd046,-2393,cost-negative,117945,-4.88318063874314,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task015,15,1381,118845,,118800,45,13.314424597932549,c98107573d342ef54ef66110c6cffcdf429b57694f08c0339a9e806793647602
2170,468,,0,468,18.851531704082355,e9aeff6e099014ff58b77a324f6da45af8f60d07c1dc0ba486776503cb8eb88b,664,cost-negative,66127,-4.957916482717486,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task240,240,2834,66595,,66520,75,13.893615221364868,ce366f7139d7d042981335f50bd20332300aeddde1d3a1ee618317fcc91935c9
3794,900,,0,900,18.197605236675688,5aad8d8ffb260eb0c90abfb93e28e88c772f7afee8bdf4d318e99c3266a1209c,-2541,cost-negative,129364,-4.974923676119744,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task098,98,1253,130264,,130240,24,13.222681560555944,1ffbad9de3a15c68481e2c9e6ff3aa2b958584497c1b92f0692449d46a852c98
4021,2828,,1796,1032,17.05267497298354,30334c08d6696769998fba8addb2049bf658c26a02eb7ba12d6b862cd611b2f2,-217,cost-negative,432906,-5.037462217389894,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task270,270,3804,435734,,435600,134,12.015212755593645,a22c8b6bb942a3410e47293371b00758dce1acc595ae5b24f29ed0fe6d533e1f
3828,910,,0,910,18.186555400489105,ceb4063280bf7df98b687efafb01b5fdedc714737f65b70a50c4a70a941c330a,-2136,cost-negative,157239,-5.157848306091939,1,"[""nctuan-neurogolf2026-nct/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip""]",task032,32,1692,158149,,158100,49,13.028707094397166,f6663d575133566ffb6da9113cda74ab95d77b32d71cfd88a59b81d5bb53ee8f
3775,900,,0,900,18.197605236675688,264f6d16a7028d7a07c0ed29e2018e0786f390f4d6cb69c04aeede59566aed4a,-1881,cost-negative,162286,-5.200251170194422,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task230,230,1894,163186,,162900,286,12.997354066481266,4f0daabd0092629941e67eaab046891c7f5fbb34abf857da467003ced3b80082
3828,910,,0,910,18.186555400489105,ceb4063280bf7df98b687efafb01b5fdedc714737f65b70a50c4a70a941c330a,-2169,cost-negative,206443,-5.428733334349298,1,"[""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task032,32,1659,207353,,207300,53,12.757822066139807,2bc7da69b5de5ce93ee735931ef0d38ffcd77c817d20d8b0c7fbae8f92799250
382,30,,0,30,21.598802618337846,aaf291bab4664270ac1030a0f0a0efa703f037c864bb9dea18014975c16b0dc3,-82,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task130,130,300,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: output): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,762e3c85180c7c15ce85f0d0c06fa77cc2f107de6901dfa4ddd08eb3889e99a0
446,421,,390,31,18.957367166317617,c4fcd4c3f9fc186b44d4f723ae3d94067131b39cdcd4c25329546a7cee4b0102,-23,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task072,72,423,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_2): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,670043c6db8c102a8a6f74eef540c9535c32115f710a13f38ca0e43b019f3189
877,153,,126,27,19.969562078607566,c59abe078271e1b9716a9cfcaa299391f7a73d012775c268342f00ac36e40794,-412,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task006,6,465,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_2): [ShapeInferenceError] Attribute pads must not contain negative values
(op_type:Conv, node name: output): [TypeInferenceError] Input 0 expected to have type but instead is null
",,,,f7530ce4c633666fc0e3bebbba341bac2b36b9eaa0a34ad1083de9a9ea96098d
702,261,,168,93,19.435479592677307,402c1c8b60d27dcad03bb2270b92fc42f4f8677588bd32ef179c9306aa5ef0f6,-121,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task249,249,581,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_4): [ShapeInferenceError] Attribute pads must not contain negative values
(op_type:ReduceSum, node name: safe_name_5): [TypeInferenceError] Input 0 expected to have type but instead is null
",,,,305fe49540df24d10c50fd73f7407e0c62f35c1daec42d6661b8d3b9e2cc6e81
774,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_4): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,92fc2a7657ebe197967ba5109cfbfe6329ed0bb5b5a03d225e16880e09f9b862,-151,base-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task171,171,623,414,,324,90,18.974134026174685,287686e01d941b40761423ff9aec462d662fd465ec8df8207d055529b19332fa
658,170,,111,59,19.864201562949738,f3e1811e26406e3728fbec90a1b573865171d86aa8c4984ea12060f5d1c2ff91,264,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task235,235,922,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_4): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,998646f17484c50b2d2fac559a4d31c478b855ce7799659b92c8f53e04757208
1269,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_2): [ShapeInferenceError] Attribute pads must not contain negative values
(op_type:ConvTranspose, node name: output): [TypeInferenceError] Input 0 expected to have type but instead is null
",,,,2041113aee553ca01f97e936ef9ea89a615ce9719d08609e52758abcafdc88d2,-260,both-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task127,127,1009,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:ConvTranspose, node name: output): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,2421f9f0f87224c60a248e8d2e6577324615aef1a990193582137234da46f320
1998,3310,,3205,105,16.895296531628894,cb2f1fd2783fe11d7fa148cf825fbbc8adb0c6655d215a1da458dd74a64e2dd9,-906,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task368,368,1092,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_10): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,9051eaff449b27cf2e92207f66bbc2c60e100922844cef47d865a67cb370bbab
1671,753,,570,183,18.375934772200107,ca3bbd0ad88d1caa65cee84c729869d854002375b295b40ec55273ad99a80007,-345,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task200,200,1326,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_10): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,1e529cfaf059e7c37000455e34dd4715ac501ef5ca1312b6a43ba5a3d3fdc68c
889,4068,,4024,44,16.68909324283155,e062ba4cd495970a2d26cc9426d9278103d79227ef87be8df4390157c2b112a9,461,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task162,162,1350,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_8): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,328e3db12365b6afb07dbc7656461ff5fce436d88d6d8be2fe67b4bd54051ea5
1846,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_11): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,853d7e92044414765ace7f061ffca8a59da1e8f4876c0750e7760beeb91584f8,-447,base-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task118,118,1399,8699,,8575,124,15.92903664449246,f3b7cfd77d55353ff522b7d172b7dd38a46ac5f3df585dcc1a837c8e96c37247
1174,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_10): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,8a6e96a689942265d4274b33622b292fc5f56d3e36e8a525dc2fad9c803cc154,258,base-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task354,354,1432,2064,,1990,74,17.367598873398546,051af87bad4927423d8d962c8cc0fe0cd645b5abd69e89a4f6105d9d0191e11e
3191,2745,,2694,51,17.082463646056368,cce9cda97927fd20bddd476af32a27565f87d227137689de9c696d8f32ee5f17,-1690,variant-unscorable,,,4,"[""jackgong-7347-93-best-public-score/submission.zip"", ""jackgong-7347-93-open-onnx-artifact/submission.zip"", ""nctuan-neurogolf2026-nct/submission.zip"", ""romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip,"[""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-best-public-score/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/jackgong-7347-93-open-onnx-artifact/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/nctuan-neurogolf2026-nct/submission.zip"", ""/Users/giovannidallolio/workspace/kaggle_competitions/competitions/neurogolf-2026/references/public-kernels-2026-07-15-late/romantamrazov-neurogolf-submission-lb-7296-01/submission.zip""]",task091,91,1501,,"InferenceError: [ShapeInferenceError] Inference error(s): (op_type:Conv, node name: safe_name_10): [ShapeInferenceError] Attribute pads must not contain negative values
",,,,a23853b8be371895f6525cc1465195d4241acd3bf6e3f09ba068254932bb4a13
